Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Number_of_Customers,Engagement_Score2,Engagement_Score3
CID9471,Innovate Industries,Social Media,Men 18-24,15,Google Ads,9.27,232.02,24.15,New York,French,8404,46341,66.38,Outdoor Adventurers,7/1/2024,685,63.38,66.38
CID9472,DataTech Solutions,Influencer,Women 35-44,47,Facebook,8.12,451.02,24.49,Houston,Spanish,4645,21572,76.59,Foodies,12/12/2023,398,73.59,76.59
CID9473,NexGen Systems,Influencer,Women 25-34,65,Google Ads,11.88,313.37,29.71,Los Angeles,English,6204,17678,74.04,Foodies,4/19/2024,400,78.04,74.04
CID9474,Alpha Innovations,Social Media,All Ages,94,Google Ads,17.6,481.32,12.57,Chicago,French,9015,46564,67.08,Foodies,4/26/2024,803,64.08,67.08
CID9475,TechCorp,Influencer,Women 35-44,35,Instagram,9.32,695.85,23.25,Chicago,German,8313,18480,93.39,Outdoor Adventurers,4/19/2024,157,90.39,93.39
CID9476,NexGen Systems,Search,Men 18-24,72,Email,16.04,861.74,54.86,Miami,Spanish,6564,33122,55.11,Tech Enthusiasts,9/26/2023,375,52.11,49.11
CID9477,Innovate Industries,Email,All Ages,54,Website,5.98,189.81,12.83,Miami,French,3854,32527,57.93,Fashionistas,7/11/2024,990,54.93,57.93
CID9478,TechCorp,Email,Men 25-34,100,Facebook,2.85,395.98,15.17,Chicago,Spanish,4768,28673,77.26,Foodies,3/20/2024,919,81.26,77.26
CID9479,TechCorp,Email,Men 18-24,41,YouTube,6.73,465.49,29.48,Los Angeles,English,1106,23482,78.11,Outdoor Adventurers,7/12/2024,612,75.11,78.11
CID9480,Alpha Innovations,Search,Women 25-34,84,Facebook,13.23,353.69,54.89,Los Angeles,German,4994,39837,73.17,Health & Wellness,12/16/2023,228,77.17,73.17
CID9481,Innovate Industries,Display,Women 25-34,44,Email,2.54,482.6,15.33,New York,German,5881,43183,58.91,Fashionistas,11/30/2023,195,55.91,52.91
CID9482,NexGen Systems,Email,Men 18-24,97,YouTube,5.48,692.29,29.3,Miami,Spanish,4578,20185,81,Outdoor Adventurers,12/30/2023,926,78,81
CID9483,Alpha Innovations,Social Media,Women 35-44,76,YouTube,8.65,542.03,29.61,New York,Spanish,13071,15972,82.45,Tech Enthusiasts,11/13/2023,193,79.45,82.45
CID9484,Alpha Innovations,Email,All Ages,19,Website,9.34,764.01,18.94,Los Angeles,German,2155,22683,61.37,Foodies,8/14/2024,270,58.37,61.37
CID9485,Alpha Innovations,Search,Men 18-24,100,Instagram,16.98,897.75,47.1,Chicago,French,7868,25277,88.06,Outdoor Adventurers,11/22/2023,760,85.06,88.06
CID9486,DataTech Solutions,Search,Men 25-34,96,Website,11.5,805.73,55.27,Houston,Spanish,7156,32810,56.85,Foodies,3/5/2024,373,53.85,56.85
CID9487,TechCorp,Social Media,Women 35-44,57,Website,8.4,806.38,14.27,Houston,French,11419,20600,55.55,Fashionistas,12/10/2023,727,52.55,55.55
CID9488,DataTech Solutions,Display,Men 25-34,15,Google Ads,5.27,117.01,19.06,Los Angeles,German,4132,44127,72.51,Foodies,9/28/2023,297,76.51,72.51
CID9489,Innovate Industries,Search,Men 18-24,52,YouTube,12.66,769.58,44.15,Chicago,French,6651,37609,83.9,Outdoor Adventurers,10/12/2023,329,80.9,83.9
CID9490,DataTech Solutions,Display,All Ages,21,Email,2.69,879.53,12.69,Miami,Spanish,3676,49870,50.14,Outdoor Adventurers,12/10/2023,425,47.14,44.14
CID9491,TechCorp,Email,Women 25-34,23,Website,2.42,702.55,11.89,Chicago,Spanish,3271,22914,62.74,Fashionistas,2/12/2024,890,59.74,62.74
CID9492,NexGen Systems,Influencer,Men 25-34,79,Website,12.43,413.85,24.58,New York,French,6878,22572,57.33,Health & Wellness,2/13/2024,325,54.33,57.33
CID9493,TechCorp,Search,Women 35-44,77,Website,12.7,304.42,49.67,Miami,Spanish,8567,39021,60.04,Tech Enthusiasts,2/23/2024,451,57.04,60.04
CID9494,Innovate Industries,Search,Women 35-44,83,Google Ads,18.58,676.19,55.28,Chicago,German,10463,35274,73.22,Fashionistas,5/13/2024,879,70.22,73.22
CID9495,Alpha Innovations,Display,Men 18-24,75,Google Ads,3.37,390.11,19.97,Chicago,Spanish,4153,46984,67,Fashionistas,6/29/2024,729,64,64
CID9496,Innovate Industries,Email,Men 18-24,82,Email,4.5,406.52,17.99,Houston,English,2718,27194,57.81,Foodies,9/22/2023,665,54.81,51.81
CID9497,Innovate Industries,Influencer,Women 35-44,40,Instagram,5.38,363.8,31.58,New York,English,6370,19205,89.92,Outdoor Adventurers,11/7/2023,107,86.92,89.92
CID9498,NexGen Systems,Search,Women 25-34,97,Google Ads,15.39,464.41,57.1,Houston,English,4651,31188,68.09,Foodies,5/7/2024,871,65.09,68.09
CID9499,Alpha Innovations,Influencer,Women 35-44,20,Google Ads,8.11,915.13,30.06,Houston,German,5727,19536,65.42,Foodies,1/1/2024,861,62.42,65.42
CID9500,DataTech Solutions,Display,Women 25-34,74,Facebook,7.89,713.9,18.58,Miami,French,2226,41183,73.18,Foodies,6/13/2024,404,77.18,73.18
CID9501,Alpha Innovations,Social Media,Men 25-34,11,Instagram,16.92,262.92,13.29,Chicago,Spanish,8011,20851,99.59,Tech Enthusiasts,7/21/2024,469,103.59,104.59
CID9502,NexGen Systems,Social Media,All Ages,26,Email,10.41,959.06,17.35,Miami,German,13611,32038,57.18,Fashionistas,8/23/2024,588,54.18,51.18
CID9503,Innovate Industries,Display,Men 25-34,10,Email,5.67,935.76,13,New York,Spanish,7553,35855,57.8,Fashionistas,1/9/2024,829,54.8,51.8
CID9504,TechCorp,Influencer,Women 35-44,57,Email,11.04,867.71,32.23,Miami,French,3274,17110,59.86,Foodies,5/23/2024,725,56.86,53.86
CID9505,Innovate Industries,Email,All Ages,34,Facebook,3.62,450.81,18.97,Chicago,English,1263,23927,76.67,Health & Wellness,9/29/2023,283,73.67,76.67
CID9506,Alpha Innovations,Social Media,Men 25-34,24,Google Ads,8.99,741.78,18.16,Los Angeles,German,12339,15786,69.08,Fashionistas,4/19/2024,546,66.08,69.08
CID9507,NexGen Systems,Display,Women 35-44,88,YouTube,6.82,589.53,11.29,Houston,English,3212,47626,80.65,Foodies,11/30/2023,541,77.65,80.65
CID9508,TechCorp,Email,Women 35-44,32,Facebook,5.31,915.72,27.77,Miami,Spanish,1289,22855,78.82,Outdoor Adventurers,1/5/2024,242,75.82,78.82
CID9509,TechCorp,Email,All Ages,64,Email,7.21,134.21,15.84,Chicago,French,4212,39131,53.55,Tech Enthusiasts,3/18/2024,854,50.55,47.55
CID9510,NexGen Systems,Social Media,Women 25-34,35,Facebook,13.86,370.7,27.78,Miami,French,12384,12681,71.51,Health & Wellness,2/7/2024,973,75.51,71.51
CID9511,DataTech Solutions,Social Media,Men 18-24,54,Google Ads,16.84,350.26,20.02,Houston,French,14947,37599,71.17,Fashionistas,10/25/2023,196,68.17,71.17
CID9512,DataTech Solutions,Search,Women 35-44,85,Google Ads,10.63,328.19,58.05,Houston,English,11017,21320,69.24,Outdoor Adventurers,5/7/2024,754,66.24,69.24
CID9513,TechCorp,Influencer,Men 18-24,14,Website,10.7,638.95,30.45,New York,Spanish,3435,28208,61.32,Fashionistas,5/30/2024,240,58.32,61.32
CID9514,TechCorp,Influencer,Women 25-34,24,Facebook,5.22,183.58,30.36,Miami,Spanish,4649,27854,74.87,Tech Enthusiasts,7/19/2024,852,78.87,74.87
CID9515,NexGen Systems,Social Media,Men 25-34,69,YouTube,8.35,799.25,23.52,Miami,French,14655,42689,75.15,Outdoor Adventurers,6/5/2024,116,79.15,75.15
CID9516,DataTech Solutions,Influencer,Women 25-34,29,Email,11.19,300.06,32.49,Los Angeles,French,6967,26865,51.13,Health & Wellness,1/25/2024,164,48.13,45.13
CID9517,TechCorp,Social Media,All Ages,92,Google Ads,11.84,902.43,26.31,Houston,German,11307,23321,69.56,Health & Wellness,10/16/2023,860,66.56,69.56
CID9518,Innovate Industries,Influencer,Women 35-44,28,Facebook,7.07,391.28,22.85,Los Angeles,French,7588,17963,74.62,Tech Enthusiasts,5/27/2024,695,71.62,74.62
CID9519,Innovate Industries,Email,All Ages,82,Instagram,2.24,309.26,11.06,Chicago,English,2196,38710,94.09,Fashionistas,3/7/2024,525,91.09,94.09
CID9520,TechCorp,Influencer,All Ages,80,YouTube,8.44,898.61,24.61,Chicago,Spanish,8176,29615,80.81,Health & Wellness,1/31/2024,452,77.81,80.81
CID9521,Alpha Innovations,Social Media,All Ages,66,Instagram,8.36,217.66,14.53,Chicago,French,14186,15356,85.23,Foodies,12/7/2023,639,82.23,85.23
CID9522,DataTech Solutions,Email,All Ages,71,Email,4.23,725.6,20.85,Miami,English,4894,34597,58.9,Tech Enthusiasts,5/9/2024,132,55.9,52.9
CID9523,TechCorp,Social Media,Men 25-34,28,Google Ads,9.37,144.48,10.68,Houston,French,5727,30446,72.01,Fashionistas,4/24/2024,319,76.01,72.01
CID9524,Innovate Industries,Display,Women 35-44,98,Google Ads,5.46,395.65,13.38,Los Angeles,French,3373,46186,65.72,Fashionistas,9/29/2023,336,62.72,65.72
CID9525,DataTech Solutions,Email,All Ages,70,Email,9.44,800.38,20.15,Miami,French,1269,27212,57.48,Outdoor Adventurers,7/16/2024,714,54.48,51.48
CID9526,Alpha Innovations,Display,Women 25-34,87,Instagram,3.53,513.87,10.97,Miami,German,4913,36838,88.99,Health & Wellness,10/21/2023,851,92.99,88.99
CID9527,NexGen Systems,Social Media,Men 18-24,67,Email,9.21,450.94,12.89,Houston,English,5397,36666,56.23,Health & Wellness,1/29/2024,948,53.23,50.23
CID9528,TechCorp,Search,Women 25-34,62,Website,19.87,400.02,48.11,Miami,Spanish,6984,38403,64.12,Fashionistas,5/24/2024,649,61.12,64.12
CID9529,Alpha Innovations,Email,All Ages,49,YouTube,1.03,979.77,26.57,Chicago,French,1425,36011,77.61,Outdoor Adventurers,3/9/2024,343,74.61,77.61
CID9530,Alpha Innovations,Influencer,All Ages,27,Facebook,13.4,588.77,29.73,Miami,English,8834,26163,74.61,Fashionistas,8/9/2024,534,71.61,74.61
CID9531,Innovate Industries,Email,All Ages,77,Website,9.84,193.38,17.6,New York,English,1498,22965,56.44,Outdoor Adventurers,11/25/2023,518,53.44,56.44
CID9532,Alpha Innovations,Social Media,Men 25-34,28,Instagram,11.48,535.56,16.75,Chicago,Spanish,7714,38775,88,Health & Wellness,1/10/2024,296,92,88
CID9533,Alpha Innovations,Email,Women 25-34,12,Facebook,6.06,889.01,11.14,New York,German,4039,31844,74.73,Fashionistas,1/2/2024,193,78.73,74.73
CID9534,DataTech Solutions,Social Media,Men 25-34,82,Website,13.39,758.22,24.99,New York,Spanish,5462,18464,60.58,Fashionistas,6/25/2024,685,57.58,60.58
CID9535,NexGen Systems,Search,Men 25-34,99,Email,10.55,954.63,46.35,Chicago,French,9685,24572,50.06,Tech Enthusiasts,10/20/2023,223,47.06,44.06
CID9536,TechCorp,Email,Men 25-34,63,Facebook,3.77,531.25,20.83,Los Angeles,Spanish,4755,28338,77.69,Outdoor Adventurers,7/7/2024,488,81.69,77.69
CID9537,NexGen Systems,Social Media,Women 25-34,80,Website,10.94,260.24,20.13,Los Angeles,German,12156,17881,58.56,Fashionistas,9/13/2023,975,55.56,58.56
CID9538,Alpha Innovations,Influencer,All Ages,81,Facebook,7.64,380.56,35.96,New York,English,8077,19840,79.97,Foodies,10/8/2023,161,76.97,79.97
CID9539,Alpha Innovations,Influencer,All Ages,12,YouTube,13.87,120.54,36.02,New York,French,5200,27480,84.08,Tech Enthusiasts,8/10/2024,156,81.08,84.08
CID9540,DataTech Solutions,Influencer,Women 25-34,67,YouTube,8.65,947.61,27,Chicago,French,6766,17298,79.48,Health & Wellness,5/29/2024,156,83.48,79.48
CID9541,DataTech Solutions,Social Media,Men 18-24,81,YouTube,16.81,642.28,23.05,Houston,Spanish,14026,43501,75.7,Health & Wellness,5/3/2024,684,72.7,75.7
CID9542,Innovate Industries,Email,All Ages,66,Instagram,9.76,272.78,12.9,Chicago,Spanish,3089,34223,86.13,Fashionistas,2/27/2024,366,83.13,86.13
CID9543,Innovate Industries,Social Media,All Ages,91,Google Ads,15.4,249.37,27.68,Los Angeles,German,13877,35078,71.69,Foodies,8/15/2024,567,68.69,71.69
CID9544,TechCorp,Email,Men 18-24,77,Email,1.61,751.48,12.98,Chicago,German,3182,23180,57.69,Foodies,11/28/2023,979,54.69,51.69
CID9545,Innovate Industries,Influencer,All Ages,94,Email,9.34,658.37,31.21,Los Angeles,English,5917,27370,52.26,Outdoor Adventurers,3/22/2024,652,49.26,46.26
CID9546,TechCorp,Search,Women 25-34,60,Google Ads,14.7,743.33,44.67,Houston,French,7696,21152,67.27,Foodies,11/30/2023,968,64.27,67.27
CID9547,DataTech Solutions,Display,Men 18-24,77,Email,5.62,684.69,19.93,Chicago,Spanish,4194,40689,58.88,Fashionistas,3/19/2024,150,55.88,52.88
CID9548,Alpha Innovations,Display,Men 18-24,89,YouTube,3.19,372.36,16.74,New York,French,6066,47432,77.95,Fashionistas,7/27/2024,450,74.95,77.95
CID9549,DataTech Solutions,Email,All Ages,38,Email,2.29,324.4,22.89,Los Angeles,English,2825,36924,59.12,Fashionistas,4/15/2024,863,56.12,53.12
CID9550,Alpha Innovations,Email,All Ages,90,Instagram,4.23,211.35,24.39,New York,French,2986,20679,89.13,Health & Wellness,5/31/2024,637,86.13,89.13
CID9551,NexGen Systems,Social Media,Men 18-24,98,Email,17.85,263.37,25.25,New York,English,13893,26501,56.08,Outdoor Adventurers,6/20/2024,443,53.08,50.08
CID9552,DataTech Solutions,Search,Men 25-34,54,Email,10.66,629.8,42.83,New York,French,6181,28002,55.87,Foodies,2/16/2024,594,52.87,49.87
CID9553,Alpha Innovations,Display,Men 25-34,87,Website,3.76,524.69,7.01,New York,Spanish,2289,33266,62.53,Foodies,3/31/2024,344,59.53,62.53
CID9554,Alpha Innovations,Influencer,Men 25-34,14,Email,5.45,983.34,30.4,Los Angeles,French,5121,22434,51.93,Fashionistas,3/13/2024,691,48.93,45.93
CID9555,TechCorp,Search,Men 25-34,72,Website,12.41,120.52,47.68,Los Angeles,Spanish,4644,21421,61.49,Health & Wellness,9/11/2024,264,58.49,61.49
CID9556,Innovate Industries,Social Media,All Ages,33,Website,15.77,593.23,20.43,Houston,French,9788,29929,57.76,Health & Wellness,11/13/2023,309,54.76,57.76
CID9557,Innovate Industries,Social Media,Women 25-34,80,Email,16.39,160.05,21.31,Chicago,Spanish,5976,32070,54.99,Fashionistas,11/10/2023,908,51.99,48.99
CID9558,DataTech Solutions,Search,Women 35-44,92,Google Ads,15.32,628.75,46.99,Chicago,French,5752,25564,65.1,Outdoor Adventurers,9/13/2023,936,62.1,65.1
CID9559,Innovate Industries,Search,Women 25-34,66,Email,19.82,701.26,53.92,Miami,German,10571,32732,51.88,Health & Wellness,4/2/2024,840,48.88,45.88
CID9560,Alpha Innovations,Influencer,Women 35-44,36,Google Ads,7.28,228.48,32.53,Houston,English,6392,20089,74.19,Foodies,3/6/2024,951,71.19,74.19
CID9561,Alpha Innovations,Social Media,All Ages,13,Website,8.46,699.32,29.26,New York,Spanish,7876,36001,62.31,Fashionistas,10/10/2023,260,59.31,62.31
CID9562,TechCorp,Display,Men 25-34,35,Instagram,2.37,887.29,14.43,Los Angeles,French,2239,49774,95.44,Fashionistas,8/10/2024,278,99.44,95.44
CID9563,NexGen Systems,Email,Men 25-34,54,Instagram,5.91,529.38,20.11,New York,French,2201,36484,97.93,Fashionistas,2/19/2024,787,101.93,97.93
CID9564,DataTech Solutions,Influencer,Men 18-24,12,Email,5.84,696.59,23.28,Houston,German,9401,27567,59.51,Foodies,5/12/2024,233,56.51,53.51
CID9565,TechCorp,Social Media,All Ages,98,Email,8.01,638.97,27.07,Miami,German,12145,44723,52.27,Foodies,8/17/2024,111,49.27,46.27
CID9566,DataTech Solutions,Social Media,All Ages,74,Email,12.05,204.65,27.57,Chicago,English,14603,35547,58.75,Foodies,6/8/2024,711,55.75,52.75
CID9567,TechCorp,Email,All Ages,32,Website,7.08,776.6,20.09,Miami,German,4637,23534,57.12,Outdoor Adventurers,1/14/2024,514,54.12,57.12
CID9568,Innovate Industries,Social Media,Women 35-44,64,Email,14.6,915.54,24.16,Miami,English,14242,27368,59.07,Outdoor Adventurers,6/22/2024,192,56.07,53.07
CID9569,NexGen Systems,Social Media,Women 35-44,14,YouTube,11.94,575.93,27,Los Angeles,French,8638,20840,75.76,Outdoor Adventurers,11/20/2023,460,72.76,75.76
CID9570,Alpha Innovations,Email,Women 25-34,27,Website,9.81,161.92,10.86,New York,German,3811,25405,57.77,Fashionistas,10/13/2023,609,54.77,57.77
CID9571,Innovate Industries,Influencer,Women 25-34,61,Instagram,5.2,389.17,37.57,Los Angeles,German,9003,20840,99.35,Fashionistas,4/18/2024,557,103.35,99.35
CID9572,Alpha Innovations,Influencer,Women 25-34,40,Facebook,6.79,735.71,25.81,Chicago,Spanish,7998,28449,78.15,Outdoor Adventurers,7/6/2024,844,82.15,78.15
CID9573,DataTech Solutions,Search,Women 25-34,18,YouTube,12.37,977.64,58.66,Chicago,Spanish,11652,28697,77.01,Tech Enthusiasts,5/6/2024,939,81.01,77.01
CID9574,DataTech Solutions,Social Media,Men 18-24,70,YouTube,13.58,249.04,10.68,New York,Spanish,9579,13313,76.64,Tech Enthusiasts,1/22/2024,276,73.64,76.64
CID9575,TechCorp,Social Media,Men 25-34,91,Facebook,15.82,138.72,29.18,Chicago,English,10840,23876,78.73,Tech Enthusiasts,3/6/2024,365,82.73,78.73
CID9576,Alpha Innovations,Search,Women 25-34,95,YouTube,17.41,806.1,58.57,New York,English,9613,36281,84.49,Tech Enthusiasts,5/9/2024,972,88.49,84.49
CID9577,Innovate Industries,Influencer,Women 25-34,86,YouTube,13.97,760.55,39.56,Chicago,French,6060,17617,76.06,Outdoor Adventurers,11/25/2023,481,80.06,76.06
CID9578,DataTech Solutions,Social Media,Men 18-24,29,Website,11.71,876.48,20.66,Miami,French,9502,11588,64.5,Outdoor Adventurers,6/14/2024,700,61.5,64.5
CID9579,TechCorp,Social Media,All Ages,28,Instagram,16.73,470.66,24.97,Chicago,English,6569,27776,86.73,Health & Wellness,3/20/2024,835,83.73,86.73
CID9580,Alpha Innovations,Display,Women 35-44,58,Google Ads,3.42,287.84,19.77,New York,English,4693,32706,68.18,Outdoor Adventurers,6/1/2024,997,65.18,68.18
CID9581,NexGen Systems,Display,Men 18-24,60,Email,2.74,560.65,6.57,Los Angeles,English,5080,40061,58.61,Foodies,7/16/2024,500,55.61,52.61
CID9582,TechCorp,Search,Men 18-24,58,Instagram,11.52,490.19,50.24,Chicago,English,6958,29291,93.6,Tech Enthusiasts,2/22/2024,501,90.6,93.6
CID9583,DataTech Solutions,Influencer,All Ages,99,Email,7.51,537.7,21.74,Chicago,Spanish,3283,25360,59.76,Health & Wellness,10/1/2023,642,56.76,53.76
CID9584,Innovate Industries,Email,All Ages,86,Google Ads,3.46,902.1,25.02,Chicago,French,2531,24290,73.19,Health & Wellness,11/12/2023,265,70.19,73.19
CID9585,Alpha Innovations,Email,Men 18-24,84,Instagram,7.3,483.51,23.47,Miami,German,1270,29410,93.82,Tech Enthusiasts,12/18/2023,401,90.82,93.82
CID9586,Innovate Industries,Search,Men 25-34,53,Instagram,12.37,424.12,42.49,Los Angeles,French,11517,25233,91.71,Health & Wellness,1/3/2024,654,95.71,91.71
CID9587,DataTech Solutions,Influencer,Men 18-24,39,Instagram,14.53,579.13,26.07,Miami,German,7103,16061,85.85,Tech Enthusiasts,4/8/2024,435,82.85,85.85
CID9588,Alpha Innovations,Email,Men 25-34,23,Email,5.16,883.64,14.06,Miami,English,3377,20592,54.41,Foodies,1/4/2024,397,51.41,48.41
CID9589,NexGen Systems,Display,All Ages,64,YouTube,2.71,822.95,16.63,Miami,Spanish,5982,35001,81.06,Health & Wellness,8/4/2024,666,78.06,81.06
CID9590,Innovate Industries,Social Media,Women 35-44,34,Facebook,17.91,126.07,21.68,Miami,French,8585,18576,77.4,Tech Enthusiasts,5/28/2024,454,74.4,77.4
CID9591,NexGen Systems,Search,Men 18-24,57,Email,15.04,900.45,53.32,New York,German,11983,25484,59.64,Outdoor Adventurers,2/28/2024,207,56.64,53.64
CID9592,Innovate Industries,Email,Men 25-34,25,Facebook,5.42,784.23,29.6,Chicago,French,1614,23767,73.15,Fashionistas,9/6/2024,972,77.15,73.15
CID9593,Alpha Innovations,Search,Men 25-34,100,Google Ads,12.39,246.92,53.82,Miami,English,7241,28704,74.84,Outdoor Adventurers,7/10/2024,751,78.84,74.84
CID9594,Alpha Innovations,Email,Women 35-44,81,Google Ads,5.28,370.89,29.71,Los Angeles,German,1584,39585,70.18,Outdoor Adventurers,4/28/2024,941,67.18,70.18
CID9595,NexGen Systems,Influencer,Men 18-24,97,Website,8.81,918.25,25.71,New York,Spanish,6168,18198,61.04,Fashionistas,9/12/2023,872,58.04,61.04
CID9596,Innovate Industries,Search,Women 25-34,39,Instagram,14.54,105.13,57.5,Los Angeles,English,8290,28994,86.61,Tech Enthusiasts,5/23/2024,252,90.61,86.61
CID9597,TechCorp,Influencer,Women 25-34,88,Instagram,13.94,605.23,39.86,New York,French,8063,23450,91.44,Outdoor Adventurers,3/21/2024,299,95.44,91.44
CID9598,NexGen Systems,Display,All Ages,29,Google Ads,3.68,834.36,16.14,Los Angeles,Spanish,7715,40345,65.89,Fashionistas,10/8/2023,236,62.89,65.89
CID9599,TechCorp,Search,Men 25-34,30,Instagram,12.84,303.24,53.08,New York,English,7644,27556,91.65,Foodies,3/13/2024,971,95.65,91.65
CID9600,TechCorp,Display,Women 35-44,11,Instagram,2.14,361.08,11.6,Chicago,French,5588,42483,93.17,Tech Enthusiasts,1/3/2024,269,90.17,93.17
CID9601,NexGen Systems,Social Media,Men 18-24,42,Instagram,12.56,686.48,20.63,Los Angeles,German,8337,34343,89.62,Outdoor Adventurers,6/18/2024,968,86.62,89.62
CID9602,TechCorp,Display,Men 25-34,45,Instagram,4.17,852.29,15.84,New York,Spanish,5314,35587,95.48,Tech Enthusiasts,3/11/2024,715,99.48,95.48
CID9603,Innovate Industries,Display,Men 18-24,84,YouTube,4.24,952.32,6.2,Miami,Spanish,3561,32301,84.39,Fashionistas,6/3/2024,239,81.39,84.39
CID9604,DataTech Solutions,Influencer,Men 25-34,17,YouTube,7.53,577.02,33.21,Houston,French,6577,23502,75.53,Foodies,4/14/2024,705,79.53,75.53
CID9605,DataTech Solutions,Social Media,All Ages,98,Google Ads,17.13,681.83,23.86,Houston,French,6763,12640,67.49,Fashionistas,2/1/2024,838,64.49,67.49
CID9606,Alpha Innovations,Display,Women 35-44,60,Facebook,3.37,810.38,14.92,Miami,Spanish,6855,33011,79.55,Outdoor Adventurers,9/9/2024,401,76.55,79.55
CID9607,DataTech Solutions,Social Media,Men 25-34,67,Facebook,17.16,778.68,16.81,Chicago,Spanish,9731,45539,78.9,Foodies,3/16/2024,196,82.9,78.9
CID9608,TechCorp,Search,Men 25-34,20,Email,18.8,797.21,57.31,Miami,English,8588,28542,55.33,Tech Enthusiasts,5/9/2024,918,52.33,49.33
CID9609,TechCorp,Influencer,Women 25-34,76,Website,13.93,144.77,23.21,Miami,Spanish,6062,21100,58.16,Fashionistas,10/9/2023,735,55.16,58.16
CID9610,Innovate Industries,Influencer,Men 18-24,74,Instagram,10.37,994.46,37.87,Los Angeles,German,3671,24631,99.87,Foodies,5/22/2024,893,96.87,99.87
